Price,Close,High,Low,Open,Volume
Ticker,VLTO,VLTO,VLTO,VLTO,VLTO
Date,,,,,
2023-10-04,77.06694793701172,79.86037674341968,75.63060574022781,75.947590301327,8358300
2023-10-05,73.74849700927734,76.26456494212839,71.96546191909248,75.28389526465135,15351900
2023-10-06,77.2452392578125,77.73062013230985,72.35178383214439,72.35178383214439,7781100
2023-10-09,73.90699768066406,77.2650552463872,73.0392522197298,75.9277769555474,7000900
2023-10-10,74.29332733154297,74.79852407349972,71.8168830871582,73.26312561897794,5385600
2023-10-11,73.76831817626953,75.83862181952894,72.91642079992623,73.73860205622391,4602500
2023-10-12,73.53057861328125,74.59049634355723,72.06452043918094,73.05509803971951,4668700
2023-10-13,71.17300415039062,73.29283976174614,69.80600968510304,72.93623119558279,5286500
2023-10-16,73.5107650756836,74.13482626239265,70.94517263948323,70.94517263948323,4555000
2023-10-17,73.77822875976562,74.41714803657315,72.32207836435786,72.44094284887578,2584900
2023-10-18,71.76734161376953,73.23438976977077,71.59003494057104,72.80745108078355,2959800
2023-10-19,69.6277084350586,72.05462081174213,69.29090808234065,71.14329112851884,2867400
2023-10-20,69.2710952758789,70.11308476577221,68.25080150691932,69.73666797996906,3151500
2023-10-23,71.22254180908203,71.78717082485709,67.01258636729182,68.64704116795912,4089800
2023-10-24,71.33148193359375,73.01546051994752,71.11355369259377,71.60884240122793,3432200
2023-10-25,70.12300109863281,71.65344193628188,69.12251543692157,70.62819787637929,3298200
2023-10-26,69.34042358398438,71.54941468917698,64.89273281591346,65.70500604702559,3537100
2023-10-27,67.349365234375,68.78570721053515,67.11162873944421,67.99324215075666,3412000
2023-10-30,67.71588134765625,68.67674277219913,66.78473604015996,67.83475337334946,3393700
2023-10-31,68.349853515625,69.07297847957174,67.01257528442943,68.27060549484864,3370700
2023-11-01,66.87390899658203,68.53807999299,66.83428497791651,67.51778607425638,2503500
2023-11-02,69.6177978515625,69.87535016339321,66.0616276227613,67.35928195976004,2848700
2023-11-03,70.13288879394531,70.42014961330538,68.40927853274633,69.80599641087242,2225900
2023-11-06,67.61683654785156,69.40977978314756,67.4385322578906,69.38997155426662,2855000
2023-11-07,69.40978240966797,69.5880867063761,66.72531762298493,67.11164233960115,2133600
